Startup Name,Industry,Funding Rounds,Investment Amount (USD),Valuation (USD),Number of Investors,Country,Year Founded,Growth Rate (%),Years_Active,Burn_Rate_Yearly,Estimated_Customers,CAC,LTV,LTV_CAC_Ratio,Runway_Years
Startup_3985,E-commerce,5,65355754.66,107529392.83078606,13,USA,2007,109.83,18,3630875.2588888886,500000,130.71150932,215.05878566157213,1.6452934158619363,1.3770784297145167
Startup_3986,Biotech,5,1626133104.01,2493010822.7155523,1,UK,2022,34.1,3,542044368.0033333,500000,3252.26620802,4986.021645431105,1.5330914896006087,0.009224337148669078
Startup_3987,HealthTech,9,3794923840.96,17838567188.851624,10,USA,2008,141.78,17,223230814.17411765,900000,4216.582045511112,19820.630209835137,4.700639047433165,0.022398341458809774
Startup_3988,AI,7,4746240338.33,21804136845.38082,21,UK,2017,97.39,8,593280042.29125,700000,6780.343340471429,31148.7669219726,4.5939807702727435,0.008427723239585103
Startup_3989,Fintech,2,4855644217.0,21456879466.020428,38,India,2020,16.82,5,971128843.4,200000,24278.221085,107284.39733010213,4.418956271733865,0.00514864740552304
Startup_3990,HealthTech,8,2485983543.42,4557758218.714639,33,India,2002,10.77,23,108086241.01826087,800000,3107.4794292750003,5697.197773393298,1.8333822968290734,0.04625935690700229
Startup_3991,SaaS,10,750103668.83,3561990943.752073,43,Brazil,2007,133.08,18,41672426.046111114,1000000,750.1036688300001,3561.990943752073,4.7486648736274155,0.11998341527962474
Startup_3992,SaaS,5,1540620284.33,2941137419.398303,27,Singapore,2023,195.66,2,770310142.165,500000,3081.24056866,5882.274838796606,1.909060557824197,0.006490892078802466
Startup_3993,E-commerce,2,4676260050.6,14733771161.25926,41,USA,2004,122.76,21,222679050.02857146,200000,23381.300253,73668.8558062963,3.150759581766374,0.02245384107466985
Startup_3994,Biotech,9,3564228756.36,11476968274.77013,31,France,2013,166.44,12,297019063.03000003,900000,3960.2541737333336,12752.186971966812,3.220042555992137,0.016833936343994802
Startup_3995,EdTech,3,2787132441.9,8954621655.54789,11,Australia,2002,90.96,23,121179671.38695653,300000,9290.441473,29848.7388518263,3.212843968564151,0.04126104603827294
Startup_3996,SaaS,4,2410895557.66,3842509366.274427,8,Germany,2021,43.91,4,602723889.415,400000,6027.238894149999,9606.273415686068,1.5938099657887888,0.008295672509103577
Startup_3997,HealthTech,2,3916552371.59,13608278289.757011,18,Brazil,2018,44.37,7,559507481.6557143,200000,19582.76185795,68041.39144878506,3.4745554249367707,0.008936430993208212
Startup_3998,Fintech,2,2380411712.45,5355934842.196992,29,Brazil,2012,65.66,13,183108593.2653846,200000,11902.058562249998,26779.67421098496,2.2500035662673175,0.027306200713111014
Startup_3999,HealthTech,10,2946705470.88,5469110514.670637,48,India,2014,19.95,11,267882315.53454545,1000000,2946.70547088,5469.110514670637,1.8560085385925418,0.018664912575594085
Startup_4000,Blockchain,7,1265365362.86,5202392791.974218,47,Brazil,2013,104.64,12,105447113.57166666,700000,1807.6648040857142,7431.989702820312,4.111376006227706,0.047417134814238156
Startup_4001,Biotech,9,4180413271.88,20340979245.28344,20,Australia,2008,122.56,17,245906663.05176473,900000,4644.903635422223,22601.088050314935,4.865781902978164,0.020332917937028294
Startup_4002,SaaS,2,2098503695.01,4480658655.732644,3,UK,2011,28.86,14,149893121.07214287,200000,10492.51847505,22403.29327866322,2.135168342275086,0.03335710114137608
Startup_4003,Biotech,6,3961764456.59,10442611794.565186,33,USA,2004,141.06,21,188655450.31380954,600000,6602.940760983333,17404.352990941978,2.635848725735056,0.026503342424949814
Startup_4004,HealthTech,2,4236990090.38,7655017351.496454,21,UK,2017,120.44,8,529623761.2975,200000,21184.9504519,38275.08675748227,1.8067111766149786,0.009440664043755775
Startup_4005,Blockchain,10,1450907464.76,5580881301.755248,11,Brazil,2008,187.45,17,85347497.92705882,1000000,1450.90746476,5580.881301755248,3.846476386196278,0.05858402555952125
Startup_4006,EdTech,1,1831068345.47,6963914608.944112,45,UK,2015,8.03,10,183106834.547,100000,18310.6834547,69639.14608944111,3.8031975301045406,0.02730646298577455
Startup_4007,HealthTech,1,108329487.02,226453381.844159,3,Singapore,2021,8.6,4,27082371.755,100000,1083.2948701999999,2264.53381844159,2.09041312825889,0.18462193951225453
Startup_4008,SaaS,8,2854716124.62,4543664307.316356,9,Brazil,2004,69.35,21,135938863.07714286,800000,3568.3951557749997,5679.580384145444,1.591634372374303,0.036781240381292504
Startup_4009,AI,5,128208834.39,398934150.2971828,47,China,2020,24.42,5,25641766.878,500000,256.41766878,797.8683005943656,3.111596421535666,0.19499436305576415
Startup_4010,E-commerce,9,2120919430.28,3884051409.156232,33,Australia,2018,115.82,7,302988490.04,900000,2356.5771447555553,4315.612676840257,1.8313054959581687,0.016502277031513336
Startup_4011,AI,6,4934122641.79,23745165396.612022,50,Germany,2009,67.4,16,308382665.111875,600000,8223.537736316666,39575.27566102004,4.81243923600524,0.01621362211843555
Startup_4012,Blockchain,2,3646965211.7,15949720560.842352,27,UK,2016,122.16,9,405218356.85555553,200000,18234.8260585,79748.60280421175,4.373422732323661,0.012339026392583453
Startup_4013,Biotech,3,3187636452.4,7367166666.860496,9,Singapore,2004,12.95,21,151792212.01904762,300000,10625.454841333334,24557.222222868317,2.3111690360152863,0.03293976636543498
Startup_4014,EdTech,9,1962154990.43,7036829769.354348,31,Singapore,2016,106.03,9,218017221.1588889,900000,2180.172211588889,7818.699743727054,3.586276213487218,0.022933968121518468
Startup_4015,SaaS,5,662528479.74,2031016617.182518,14,China,2014,118.5,11,60229861.79454546,500000,1325.05695948,4062.033234365036,3.0655536769974963,0.08301529923903644
Startup_4016,Blockchain,9,3045034545.78,8032731805.705046,25,USA,2010,118.14,15,203002303.05200002,900000,3383.3717175333336,8925.257561894496,2.6379772330784585,0.024630262439531172
Startup_4017,Biotech,6,1609618427.55,7107783491.189391,34,France,2002,42.74,23,69983409.89347826,600000,2682.69737925,11846.305818648985,4.415818910577551,0.07144550412176971
Startup_4018,HealthTech,10,3161568472.85,6468468683.532979,40,Brazil,2015,13.77,10,316156847.28499997,1000000,3161.56847285,6468.468683532979,2.045968239840768,0.01581493503284066
Startup_4019,SaaS,1,714607173.79,1421436524.2981436,5,Brazil,2022,63.51,3,238202391.26333332,100000,7146.0717379,14214.365242981436,1.9891159457011804,0.020990553341979207
Startup_4020,Blockchain,3,1989853476.45,5964607173.100436,48,Brazil,2010,37.5,15,132656898.43,300000,6632.8449215,19882.02391033479,2.9975107432239683,0.03769121741255231
Startup_4021,HealthTech,5,4560778894.84,13113701134.06932,26,Singapore,2003,54.67,22,207308131.58363637,500000,9121.55778968,26227.40226813864,2.8753205179286314,0.024118687298007896
Startup_4022,HealthTech,9,4939414647.35,10257376539.349754,35,UK,2009,109.52,16,308713415.459375,900000,5488.238497055556,11397.085043721949,2.076638077925457,0.016196251117107582
Startup_4023,AI,10,4204882667.24,10587757170.63619,43,France,2015,95.55,10,420488266.724,1000000,4204.88266724,10587.75717063619,2.517967327156308,0.011890938215600435
Startup_4024,E-commerce,3,2712892316.28,11885521995.911282,50,UK,2002,10.46,23,117951839.83826087,300000,9042.974387600001,39618.40665303761,4.381125607008636,0.04239018235625787
Startup_4025,AI,7,1133873551.2,5294126254.759209,21,USA,2013,17.56,12,94489462.60000001,700000,1619.819358857143,7563.03750679887,4.669062303425575,0.05291595340282949
Startup_4026,Biotech,2,464646193.66,736965045.8132505,32,France,2001,159.43,24,19360258.069166668,200000,2323.2309683000003,3684.8252290662526,1.5860778714406447,0.25826102018562697
Startup_4027,EdTech,1,1823632413.66,5143735051.21733,47,India,2004,115.98,21,86839638.74571429,100000,18236.3241366,51437.3505121733,2.820598610053185,0.057577392907415335
Startup_4028,Fintech,6,421698238.78,1624152323.9546,36,France,2001,136.66,24,17570759.949166667,600000,702.8303979666666,2706.9205399243333,3.851456265630553,0.2845636736524385
Startup_4029,Biotech,3,3368372179.28,14886313588.755816,4,China,2023,34.02,2,1684186089.64,300000,11227.907264266667,49621.04529585272,4.419438469515507,0.002968793075038855
Startup_4030,Blockchain,8,3982655259.36,19232029778.67842,2,China,2002,165.9,23,173158924.32,800000,4978.319074200001,24040.037223348027,4.8289466514781765,0.028875208249503407
Startup_4031,Biotech,1,4737539936.31,19071529701.48311,3,Canada,2000,83.53,25,189501597.45240003,100000,47375.399363100005,190715.2970148311,4.0256187721633525,0.02638500185337976
Startup_4032,E-commerce,2,236723936.44,866267153.1624067,21,Canada,2021,72.66,4,59180984.11,200000,1183.6196822,4331.335765812033,3.6593982264314473,0.08448659776773015
Startup_4033,E-commerce,2,3927505963.96,18591316212.08108,18,India,2002,24.56,23,170761128.86782607,200000,19637.529819800002,92956.58106040541,4.7336188366563166,0.029280668458628784
Startup_4034,EdTech,4,4901890866.83,12131552174.761171,16,China,2000,103.02,25,196075634.6732,400000,12254.727167075,30328.880436902928,2.474871943162316,0.02550036371593808
Startup_4035,HealthTech,5,1412615077.83,3177862050.57768,44,USA,2002,87.43,23,61418046.86217391,500000,2825.23015566,6355.724101155361,2.2496305613977863,0.08140929670427856
Startup_4036,Fintech,10,4015859764.77,9455012127.874435,11,France,2004,199.85,21,191231417.37,1000000,4015.85976477,9455.012127874435,2.3544179034389043,0.026146331333861617
Startup_4037,E-commerce,5,3884101470.66,5831543667.797997,40,Germany,2015,139.1,10,388410147.066,500000,7768.20294132,11663.087335595996,1.5013880846957075,0.012872990156846708
Startup_4038,Blockchain,1,4863837833.31,16348511724.153343,1,Brazil,2006,104.25,19,255991464.91105264,100000,48638.3783331,163485.11724153344,3.3612370075726083,0.01953190119732043
Startup_4039,HealthTech,8,4785704213.07,16454362733.156662,42,Germany,2006,20.06,19,251879169.10894737,800000,5982.1302663375,20567.953416445827,3.438232285275585,0.019850788049238437
Startup_4040,AI,2,4544153981.85,21344746426.03408,48,USA,2017,92.91,8,568019247.73125,200000,22720.76990925,106723.7321301704,4.6971881919688565,0.008802518611773657
Startup_4041,Biotech,1,357584160.84,1760165234.7432456,37,France,2016,30.32,9,39731573.42666666,100000,3575.8416083999996,17601.652347432457,4.922380316310561,0.12584450019903182
Startup_4042,E-commerce,3,2892480609.22,9218002369.99904,18,Canada,2004,107.5,21,137737171.86761904,300000,9641.602030733333,30726.674566663467,3.1868847592671714,0.036301021229080875
Startup_4043,SaaS,1,3422889817.53,9280828113.044886,17,Brazil,2017,96.8,8,427861227.19125,100000,34228.898175300004,92808.28113044886,2.711401361946861,0.011686032017491143
Startup_4044,Fintech,10,773300678.68,3001216454.50116,30,USA,2023,163.07,2,386650339.34,1000000,773.3006786799999,3001.21645450116,3.881047226835676,0.012931580529671444
Startup_4045,EdTech,10,1880512567.34,3997926432.356542,17,Singapore,2010,123.54,15,125367504.48933333,1000000,1880.5125673399998,3997.926432356542,2.125976981909587,0.03988274330231576
Startup_4046,Blockchain,8,1655024206.75,5881495155.376017,20,UK,2008,60.26,17,97354365.10294117,800000,2068.7802584375,7351.868944220021,3.5537215295029503,0.05135876542066777
Startup_4047,Fintech,2,4346044935.29,15436548519.61977,28,China,2002,52.5,23,188958475.4473913,200000,21730.22467645,77182.74259809885,3.551861232329787,0.026460840076962148
Startup_4048,SaaS,7,2021364556.42,5540438303.589395,38,UK,2011,195.44,14,144383182.60142857,700000,2887.6636520285715,7914.911862270564,2.740939671665144,0.03463007193713521
Startup_4049,Blockchain,7,3137641713.07,14342304190.499365,15,Canada,2012,171.97,13,241357054.85153848,700000,4482.345304385714,20489.005986427663,4.571045868862527,0.020716195775075056
Startup_4050,HealthTech,10,4350395902.67,13830075144.915243,3,China,2012,5.59,13,334645838.6669231,1000000,4350.39590267,13830.075144915243,3.179038288544546,0.014941168908353163
Startup_4051,Biotech,2,3426841250.21,12509203540.361223,20,France,2015,152.43,10,342684125.021,200000,17134.20625105,62546.017701806115,3.6503597998870383,0.014590696314553803
Startup_4052,Fintech,9,832289354.78,4029603832.6846433,47,India,2007,37.94,18,46238297.48777778,900000,924.7659497555555,4477.337591871826,4.841590018593705,0.10813546933300595
Startup_4053,EdTech,4,266845349.69,972736810.1110249,48,Canada,2005,11.39,20,13342267.4845,400000,667.113374225,2431.8420252775622,3.6453204496202547,0.37474889525401944
Startup_4054,HealthTech,6,1625416291.89,7182682102.544568,22,India,2000,196.16,25,65016651.67560001,600000,2709.0271531500002,11971.13683757428,4.418980010464086,0.07690337584512126
Startup_4055,SaaS,4,1459561364.3,6271546100.950025,25,Australia,2001,192.14,24,60815056.84583333,400000,3648.9034107499997,15678.86525237506,4.296870453239103,0.08221648156434419
Startup_4056,Biotech,7,1680230144.17,4220312975.898406,42,Singapore,2010,126.18,15,112015342.94466667,700000,2400.3287773857146,6029.018536997723,2.511746971414535,0.04463674232975298
Startup_4057,E-commerce,4,2785094265.21,9485228175.80084,3,UK,2019,5.18,6,464182377.535,400000,6962.735663025,23713.070439502102,3.405711718373612,0.010771628226284814
Startup_4058,E-commerce,3,2559617216.78,9153249049.104103,6,Germany,2012,144.1,13,196893632.06,300000,8532.057389266667,30510.830163680344,3.576022613498004,0.025394422093226128
Startup_4059,Blockchain,9,942954583.73,3250292959.080768,35,Germany,2014,198.81,11,85723143.97545455,900000,1047.7273152555556,3611.4366212008536,3.446924184008673,0.0583273054174456
Startup_4060,HealthTech,8,1094867365.04,2130191465.6261835,18,India,2019,123.8,6,182477894.17333332,800000,1368.5842063,2662.739332032729,1.945616002124932,0.027400579246330884
Startup_4061,Blockchain,7,3814830890.21,6511198381.474517,28,USA,2022,105.05,3,1271610296.7366667,700000,5449.7584145857145,9301.711973535024,1.7068118008020237,0.0039320222656512764
Startup_4062,E-commerce,10,4799940500.44,12461322510.78797,49,Singapore,2006,32.84,19,252628447.3915789,1000000,4799.94050044,12461.32251078797,2.596141037507792,0.019791912002094937
Startup_4063,EdTech,9,4716196571.36,17505473738.803474,18,Brazil,2004,197.92,21,224580789.11238092,900000,5240.218412622222,19450.526376448306,3.7117778010163516,0.02226370305208067
Startup_4064,Blockchain,1,545656516.53,1844818256.3187,14,Canada,2010,28.87,15,36377101.102,100000,5456.5651652999995,18448.182563187,3.3809149170442883,0.1374491053033663
Startup_4065,SaaS,5,1268422613.23,4500267449.117587,39,India,2016,40.51,9,140935845.91444445,500000,2536.84522646,9000.534898235173,3.547924329145939,0.03547713477403943
Startup_4066,Fintech,1,4123054830.27,16915380810.382454,13,Brazil,2017,8.85,8,515381853.78375,100000,41230.5483027,169153.80810382453,4.102633000705145,0.00970154452139085
Startup_4067,Biotech,2,3141716517.24,13291373708.60035,5,Singapore,2012,12.08,13,241670501.3261538,200000,15708.582586199998,66456.86854300175,4.230608852092369,0.020689326883350553
Startup_4068,Biotech,8,78705150.78,123834645.6965576,6,China,2002,12.18,23,3421963.0773913045,800000,98.381438475,154.793307120697,1.5733995103154748,1.4611496053346358
Startup_4069,Biotech,8,1592186805.15,5048479144.667306,45,Canada,2018,15.28,7,227455257.87857145,800000,1990.2335064375002,6310.598930834132,3.170783182185515,0.02198234521652291
Startup_4070,E-commerce,8,3822732710.99,7768027330.097255,1,USA,2012,168.84,13,294056362.38384616,800000,4778.4158887375,9710.034162621569,2.0320613334447635,0.017003542992459573
Startup_4071,Blockchain,10,170009785.88,781210295.4981394,15,Singapore,2018,7.82,7,24287112.26857143,1000000,170.00978587999998,781.2102954981394,4.595090167630411,0.20587050221158715
Startup_4072,Fintech,2,2007665735.2,6936506596.218651,25,Australia,2007,195.01,18,111536985.28888889,200000,10038.328676000001,34682.53298109325,3.455010699541399,0.04482817952313878
Startup_4073,E-commerce,2,3913930721.7,7751692679.001707,28,Brazil,2006,82.1,19,205996353.7736842,200000,19569.6536085,38758.46339500853,1.980539061671176,0.024272274282549675
Startup_4074,HealthTech,6,2722374795.96,9880644083.370647,26,Singapore,2005,19.05,20,136118739.798,600000,4537.2913266000005,16467.740138951078,3.629420937202881,0.036732635105349874
Startup_4075,AI,7,3975683054.12,13827341148.416916,31,France,2001,23.61,24,165653460.58833334,700000,5679.547220171428,19753.34449773845,3.4779787423164037,0.03018349258893865
Startup_4076,Fintech,7,2424048915.71,8207321104.884249,40,Australia,2000,102.28,25,96961956.6284,700000,3462.9270224428574,11724.744435548926,3.3857902172243652,0.05156661616433912
Startup_4077,Blockchain,6,785836474.23,1812648482.928666,44,China,2017,174.71,8,98229559.27875,600000,1309.72745705,3021.08080488111,2.306648447063729,0.05090117513213408
Startup_4078,HealthTech,1,1047054845.38,4944346822.238238,7,Canada,2006,27.0,19,55108149.75684211,100000,10470.5484538,49443.468222382384,4.722146928649017,0.09073068179682826
Startup_4079,Fintech,9,1392087124.59,6241301578.144361,27,India,2019,67.84,6,232014520.765,900000,1546.7634717666665,6934.779531271512,4.483413047859745,0.021550375310622642
Startup_4080,EdTech,10,1642279031.45,3971861154.23613,20,Canada,2004,24.77,21,78203763.40238096,1000000,1642.27903145,3971.8611542361305,2.4185056730154417,0.06393554200548579
Startup_4081,Blockchain,1,4166013830.25,7626594375.526099,44,Brazil,2004,129.05,21,198381610.9642857,100000,41660.1383025,76265.94375526099,1.8306694807752069,0.02520394897337607
Startup_4082,Biotech,9,2124380014.34,7290771018.106083,17,France,2001,112.23,24,88515833.93083332,900000,2360.4222381555555,8100.856686784537,3.431952366757306,0.05648706878711692
Startup_4083,Fintech,7,481476719.69,2055593432.3301327,27,USA,2013,189.61,12,40123059.97416667,700000,687.8238852714286,2936.562046185904,4.269351659730572,0.1246166170581023
Startup_4084,Fintech,5,4282935493.22,16636487745.581722,37,USA,2015,139.77,10,428293549.32199997,500000,8565.870986439999,33272.975491163445,3.884365704764343,0.011674236065229403
Startup_4085,EdTech,9,237967566.95,976329842.37783,5,France,2020,160.13,5,47593513.39,900000,264.4084077222222,1084.8109359753666,4.1027853286535025,0.1050563331819618
Startup_4086,Blockchain,5,2994129739.66,11590982931.28272,37,India,2004,48.24,21,142577606.6504762,500000,5988.25947932,23181.96586256544,3.87123603154182,0.03506862064431561
Startup_4087,Fintech,5,269608888.37,780683939.7531569,7,UK,2015,7.46,10,26960888.837,500000,539.21777674,1561.3678795063138,2.8956164779025344,0.1854538264754168
Startup_4088,AI,6,1184976241.48,4229870468.101152,49,UK,2006,99.35,19,62367170.604210526,600000,1974.9604024666667,7049.78411350192,3.5695825114756476,0.0801703837381143
Startup_4089,E-commerce,2,931412345.68,1594401836.370085,7,USA,2017,140.17,8,116426543.21,200000,4657.0617284,7972.009181850425,1.711810932896808,0.04294553339938504
Startup_4090,SaaS,1,3240351980.6,11121589424.678192,21,Australia,2006,165.59,19,170544841.08421052,100000,32403.519806,111215.89424678191,3.4322164663787116,0.029317802685870354
Startup_4091,Blockchain,10,2156189350.2,7637453983.674463,30,UK,2018,186.73,7,308027050.0285714,1000000,2156.1893502,7637.453983674463,3.542107275024822,0.016232340632214667
Startup_4092,Blockchain,4,2877701511.61,10925166477.106327,48,UK,2001,107.69,24,119904229.65041667,400000,7194.253779025001,27312.916192765817,3.7964905091890424,0.04169994682070521
Startup_4093,E-commerce,6,3860584512.87,6984793477.486179,18,Germany,2005,71.14,20,193029225.6435,600000,6434.3075214499995,11641.322462476966,1.8092580162928773,0.025902813334776325
Startup_4094,Biotech,4,4970050287.95,16357756879.623957,35,Brazil,2001,35.33,24,207085428.66458333,400000,12425.125719874999,40894.39219905989,3.291265868935715,0.024144624912738354
Startup_4095,Biotech,2,3984635117.27,10985258171.402252,47,Brazil,2002,29.08,23,173245005.09869567,200000,19923.17558635,54926.29085701126,2.7569044211326936,0.028860860935941895
Startup_4096,Biotech,1,3468506225.33,13734301046.76214,1,USA,2011,8.3,14,247750444.66642857,100000,34685.0622533,137343.0104676214,3.9597164181117868,0.020181598490093548
Startup_4097,AI,4,4190669020.31,11476686793.40847,38,UK,2008,59.12,17,246509942.37117648,400000,10476.672550775,28691.716983521175,2.7386287816544135,0.020283157555046477
Startup_4098,AI,9,3565364068.14,9593720452.12006,43,France,2017,100.64,8,445670508.5175,900000,3961.5156312666663,10659.68939124451,2.6908108874067853,0.011219050631445735
Startup_4099,Fintech,2,3847257510.26,12168065661.797775,11,Singapore,2013,78.48,12,320604792.5216667,200000,19236.2875513,60840.32830898888,3.162789501183,0.015595524822549545
Startup_4100,AI,8,4033875575.71,10494643706.554243,18,France,2014,55.78,11,366715961.4281818,800000,5042.3444696375,13118.304633192804,2.601628014941211,0.013634530606541944
Startup_4101,E-commerce,9,1839392527.47,3046509320.7256303,36,Australia,2023,137.0,2,919696263.735,900000,2043.7694749666666,3385.0103563618113,1.6562583979374779,0.005436577484499484
Startup_4102,Blockchain,5,1024798428.91,3711454342.364762,10,Australia,2015,37.65,10,102479842.891,500000,2049.59685782,7422.908684729524,3.6216432789737523,0.04879008260500671
Startup_4103,AI,7,805073885.28,2038107945.7325065,30,Australia,2020,87.0,5,161014777.056,700000,1150.1055503999999,2911.5827796178664,2.53157875692821,0.03105305048033591
Startup_4104,Blockchain,1,3371425771.49,11382325918.532806,41,USA,2022,168.28,3,1123808590.4966667,100000,33714.2577149,113823.25918532806,3.3761164237355854,0.004449156237353776
Startup_4105,Blockchain,2,129825454.94,352847821.0314576,12,India,2012,166.35,13,9986573.456923077,200000,649.1272747,1764.2391051572881,2.7178631586119177,0.5006722297259835
Startup_4106,Blockchain,7,726091474.36,3293307856.488964,41,India,2003,103.72,22,33004157.925454546,700000,1037.2735348,4704.725509269949,4.5356652333534,0.1514960633533915
Startup_4107,HealthTech,2,2630576506.34,7057363802.705189,18,France,2019,20.29,6,438429417.72333336,200000,13152.882531700001,35286.81901352594,2.6828202052653127,0.011404344229371947
Startup_4108,SaaS,7,4000466345.92,6893374738.0147,19,USA,2001,18.08,24,166686097.74666667,700000,5714.951922742857,9847.678197163857,1.7231427893513271,0.029996502813324683
Startup_4109,E-commerce,6,1023737617.39,1636743920.7020905,4,Brazil,2000,189.46,25,40949504.6956,600000,1706.2293623166665,2727.906534503484,1.598792398461374,0.12210159896115293
Startup_4110,AI,8,4614695064.16,17192068220.075367,17,Australia,2009,24.71,16,288418441.51,800000,5768.3688302,21490.08527509421,3.725504715056355,0.017335923368224152
Startup_4111,Blockchain,7,3054940641.62,9918805086.110785,12,UK,2018,41.95,7,436420091.65999997,700000,4364.2009166,14169.721551586836,3.24680779422639,0.011456851083509073
Startup_4112,Fintech,3,167322352.97,614711003.4092734,19,UK,2013,51.93,12,13943529.414166667,300000,557.7411765666667,2049.0366780309114,3.6738128080202634,0.35858926757238274
Startup_4113,Blockchain,2,805008551.37,2828109280.1964664,25,UK,2011,5.9,14,57500610.81214286,200000,4025.04275685,14140.546400982332,3.5131419105840083,0.08695559802547542
Startup_4114,HealthTech,6,659665133.64,2315164013.381388,19,France,2011,85.42,14,47118938.117142856,600000,1099.4418894,3858.6066889689805,3.509604942444701,0.10611444569420157
Startup_4115,Fintech,3,4856133021.76,22493002680.25748,7,Germany,2007,82.57,18,269785167.8755556,300000,16187.110072533334,74976.67560085827,4.631875317143883,0.018533264965501593
Startup_4116,SaaS,3,2888913326.11,13110401928.56455,37,India,2009,36.8,16,180557082.881875,300000,9629.711087033334,43701.339761881834,4.538177663577764,0.027692073444003998
Startup_4117,HealthTech,6,3943059146.34,12222843382.418709,1,India,2001,170.07,24,164294131.0975,600000,6571.7652439,20371.405637364514,3.0998376967700607,0.030433223430438673
Startup_4118,Biotech,4,616644786.17,3000660149.4193406,37,USA,2004,116.96,21,29364037.436666664,400000,1541.6119654249999,7501.650373548351,4.866108036129738,0.17027631199504384
Startup_4119,HealthTech,2,265590584.99,1152698658.1994586,39,Germany,2021,6.18,4,66397646.2475,200000,1327.9529249500001,5763.493290997293,4.340133737206309,0.07530387419702034
Startup_4120,E-commerce,4,1111074753.23,4001961832.140507,21,Germany,2014,135.1,11,101006795.74818182,400000,2777.686883075,10004.904580351267,3.6018835100936486,0.04950161979660663
Startup_4121,HealthTech,3,1030152774.61,2254602385.6700463,48,India,2001,47.31,24,42923032.275416665,300000,3433.842582033333,7515.341285566821,2.188609729778774,0.11648757636500097
Startup_4122,EdTech,9,2441714319.36,8446404969.867169,17,UK,2013,40.56,12,203476193.28,900000,2713.0159104,9384.894410963521,3.4592109743948525,0.02457289926354966
Startup_4123,EdTech,8,871851821.77,3421190847.5690336,20,UK,2008,154.15,17,51285401.28058823,800000,1089.8147772125,4276.488559461292,3.924050810174903,0.09749363123132125
Startup_4124,E-commerce,8,1609808461.91,4360984275.672947,38,China,2020,55.96,5,321961692.382,800000,2012.2605773875,5451.230344591184,2.709008170138913,0.015529797855788436
Startup_4125,E-commerce,10,2525184571.61,9266565019.00263,6,Germany,2023,65.6,2,1262592285.805,1000000,2525.18457161,9266.56501900263,3.669658496723065,0.00396010656505169
Startup_4126,Fintech,6,4964227592.17,21491781207.751488,8,Singapore,2009,76.92,16,310264224.510625,600000,8273.712653616667,35819.63534625248,4.329330355773805,0.016115296592400956
Startup_4127,E-commerce,4,3340775818.57,13670243561.228416,45,France,2014,148.78,11,303706892.59727275,400000,8351.939546425001,34175.60890307104,4.091936814568984,0.016463241769854055
Startup_4128,SaaS,9,2352717768.85,10134861513.341011,8,Brazil,2016,105.69,9,261413085.42777777,900000,2614.130854277778,11260.957237045568,4.307725154086329,0.019126816057497557
Startup_4129,Blockchain,7,104395686.71,375369141.2823,13,Australia,2005,48.09,20,5219784.3355,700000,149.13669529999999,536.2416304032857,3.595638412964658,0.9578939815568172
Startup_4130,Blockchain,1,1191144698.12,5515021547.910457,10,USA,2017,114.68,8,148893087.265,100000,11911.446981199999,55150.21547910457,4.630018130135568,0.033581142629550004
Startup_4131,E-commerce,6,1041381164.44,2494166156.5393887,34,Australia,2002,99.39,23,45277441.932173915,600000,1735.6352740666669,4156.943594232314,2.3950559523329,0.11043026696362512
Startup_4132,AI,1,3569477950.59,16368688044.255775,15,Brazil,2000,101.38,25,142779118.0236,100000,35694.7795059,163686.88044255774,4.585737262097442,0.03501912653062857
Startup_4133,Fintech,7,3882628149.56,8438039368.744542,13,China,2005,131.29,20,194131407.478,700000,5546.611642228571,12054.341955349346,2.173280325518885,0.025755750009521912
Startup_4134,Fintech,2,1016616328.44,2338281968.680529,35,Germany,2011,165.08,14,72615452.03142858,200000,5083.081642200001,11691.409843402645,2.3000633604504737,0.06885586827767674
Startup_4135,SaaS,8,562283374.92,1489604397.7954533,26,France,2007,33.57,18,31237965.27333333,800000,702.8542186499999,1862.0054972443165,2.6492058350602843,0.16006164153938385
Startup_4136,AI,9,3805917174.94,18905554948.857597,29,India,2007,5.48,18,211439843.05222222,900000,4228.796861044444,21006.17216539733,4.967411028632183,0.023647387965403856
Startup_4137,SaaS,10,680143342.21,1773314564.1564393,10,Brazil,2005,197.08,20,34007167.1105,1000000,680.14334221,1773.3145641564392,2.6072659307292216,0.1470278304497821
Startup_4138,E-commerce,9,3057752739.15,14039357102.924255,3,Canada,2020,86.26,5,611550547.83,900000,3397.5030435000003,15599.28566991584,4.59139711434841,0.00817593904173872
Startup_4139,EdTech,1,997297645.49,3874463146.777021,2,UK,2015,27.56,10,99729764.549,100000,9972.9764549,38744.63146777021,3.8849616905225823,0.0501354838508955
Startup_4140,E-commerce,9,4943936735.65,20214040263.486847,4,Canada,2012,41.52,13,380302825.81923074,900000,5493.263039611111,22460.04473720761,4.088652696084556,0.0131474174277544
Startup_4141,SaaS,4,2502773696.18,10100540922.049265,35,Australia,2010,79.79,15,166851579.7453333,400000,6256.934240449999,25251.35230512316,4.035738803498609,0.02996675253318868
Startup_4142,EdTech,7,3072101593.22,8260760947.050569,36,Australia,2006,21.1,19,161689557.53789473,700000,4388.716561742857,11801.087067215098,2.6889608616074816,0.030923456506015634
Startup_4143,Biotech,3,1662575295.19,7637585644.099897,45,USA,2009,41.52,16,103910955.949375,300000,5541.917650633333,25458.618813666326,4.593828421603648,0.04811812146580559
